product_id,comment,comment_clean_stage1,comment_clean_stage2,rating,positive,negative
nokia-220-4g,Có thể nào tắt hoặc dời nút đài fm k,có thể nào tắt hoặc dời nút đài fm không?,nào tắt dời nút đài fm không,3,1,1
nokia-220-4g,"Máy thiết kế đẹp, độ hoàn thiện rất tốt, mặt trước và mặt sau hầu như không có chi tiết thừa nào. Mặt sau vân máy khá đẹp, tháo lắp vỏ tương đối dễ dàng, duy vó lúc tháo sim ra là có vẻ hơi khó chút. Máy cầm nhìn chung trông khá sang, rất gọn. Pin thì mình dùng cảm thấy ở mức ổn, không quá trâu. Sạc đầy tầm 2 tiếng. Loa nghe tốt, âm lượng lúc bật max ở mức vừa phải, không quá to. Loa nghe nhạc nhẹ, nhàng vàng khá êm và hay, không bị chói gắt. Phím bấm cảm giá khá nhẹ, êm. Máy mình thì có phím số 5 bấm đôi lúc không được nhạy lắm, các phím còn lại bấm rất ổn. Về phần mềm thì có tính năng đồng bộ danh bạ từ máy android là tính năng mình thấy rất hay, mình chuyển danh bạ từ máy chính mất 20s là xong rồi. Game thì mình không chơi nhiều, có game rắn, còn mấy game khác thì phải mua. Mình hay nghe nhạc, thấy phần nghe nhạc cần phải hoàn thiện nhiều hơn nữa máy nghe nhạc nhẹ, trữ tình, nhạc vàng rất hay nha. Nhạc sôi động, bass bủng thì kém. Về mạng thì mình có lắp sim 4g xem youtube thấy còn chậm, đôi lúc bị đơ và giật mặc dù cũng là 4g nhưng bắt không khỏe như smartphone. Cái này chắc cũng ít người dùng, mình cũng chỉ cắm test xem thế nào.Mình mua về làm máy phụ và chủ yếu cầm nghe nhạc nên viết đôi dòng cảm nhận để mọi người tham khảo thêm. Cảm ơn đã đọc","máy thiết kế đẹp, độ hoàn thiện rất tốt, mặt trước và mặt sau hầu như không có chi tiết thừa nào. mặt sau vân máy khá đẹp, tháo lắp vỏ tương đối dễ dàng, duy có lúc tháo sim ra là có vẻ hơi khó chút. máy cầm nhìn chung trông khá sang, rất gọn. pin thì mình dùng cảm thấy ở mức ổn, không quá trâu. sạc đầy tầm hai tiếng. loa nghe tốt, âm lượng lúc bật max ở mức vừa phải, không quá to. loa nghe nhạc nhẹ, nhàng vàng khá êm và hay, không bị chói gắt. phím bấm cảm giác khá nhẹ, êm. máy mình thì có phím số năm bấm đôi lúc không được nhạy lắm, các phím còn lại bấm rất ổn. về phần mềm thì có tính năng đồng bộ danh bạ từ máy android là tính năng mình thấy rất hay, mình chuyển danh bạ từ máy chính mất 20s là xong rồi. game thì mình không chơi nhiều, có game trắng, còn mấy game khác thì phải mua. mình hay nghe nhạc, thấy phần nghe nhạc cần phải hoàn thiện nhiều hơn nữa, máy nghe nhạc nhẹ, trữ tình, nhạc vàng rất hay nha. nhạc sôi động, bass bủng thì kém. về mạng thì mình có lắp sim 4g, xem youtube thấy còn chậm, đôi lúc bị đơ và giật mặc dù cũng là 4g nhưng bắt không như smartphone. cái này chắc cũng ít người dùng, mình cũng chỉ cắm test xem thế nào. mình mua về làm máy phụ và chủ yếu cầm nghe nhạc nên viết đôi dòng cảm nhận để mọi người tham khảo thêm. cảm ơn đã đọc.",máy thiết_kế đẹp độ hoàn_thiện rất tốt mặt mặt hầu_như không chi_tiết thừa nào mặt vân máy khá đẹp tháo_lắp vỏ tương_đối dễ_dàng tháo sim có_vẻ hơi khó chút máy cầm trông khá rất gọn pin dùng cảm_thấy ổn không quá trâu sạc đầy tầm hai tiếng loa tốt âm_lượng bật max vừa_phải không quá to loa nhạc_nhẹ nhàng vàng khá êm hay không bị chói gắt phím bấm cảm_giác khá nhẹ êm máy phím bấm đôi_lúc không được nhạy lắm phím bấm rất ổn phần_mềm tính_năng đồng_bộ danh_bạ máy android tính_năng thấy rất hay chuyển danh_bạ máy chính mất 20s xong game không chơi nhiều game trắng mấy game phải mua hay nhạc thấy nhạc cần phải hoàn_thiện nhiều máy nhạc_nhẹ trữ_tình nhạc_vàng rất hay nha nhạc sôi_động bass bủng kém mạng lắp sim 4g thấy chậm đôi_lúc bị đơ giật mặc_dù 4g nhưng bắt không smartphone chắc ít dùng chỉ cắm test mua làm máy phụ chủ_yếu cầm nhạc nên viết đôi dòng cảm_nhận tham_khảo thêm cảm_ơn đọc,5,1,0
nokia-220-4g,"Máy mới mua sử dụng nghe gọi thì ok . Ko nghe gọi nhiều 1 ngày là hết pin, trường hợp này bảo hành hay sao vậy Admin","máy mới mua sử dụng nghe gọi thì ok . không nghe gọi nhiều một ngày là hết pin, trường hợp này bảo hành hay sao vậy admin?",máy mới mua sử_dụng gọi ok không gọi nhiều hết pin trường_hợp bảo_hành hay sao admin,3,1,1
nokia-220-4g,Cần tư vấn dời nút đài Fm,cần tư vấn dời nút đài fm?,cần tư_vấn dời nút đài fm,4,1,1
nokia-220-4g,Có thể dời nút radio đi chỗ khác k v. Ng lớn tuổi dùng bấm nhầm nhanh hết pin quá,có thể dời nút radio đi chỗ khác không v.v. người lớn tuổi dùng bấm nhầm nhanh hết pin quá.,dời nút radio đi chỗ không vv lớn_tuổi dùng bấm nhầm nhanh hết pin quá,4,1,1
nokia-220-4g,Dời nút đài bên phải đươc ko vậy,dời nút đài bên phải được không vậy?,dời nút đài phải được không,4,1,1
nokia-220-4g,Dời nút đài bên phải đươc ko vậy,dời nút đài bên phải được không vậy?,dời nút đài phải được không,3,1,1
nokia-220-4g,tốt,tốt.,tốt,5,1,0
nokia-220-4g,Mình mới lấy hồi chiều này ngày 20 tháng 8.. máy rất ok loa lớn màn hình lớn cái gì cũng lớn hết giá cũng vừa túi tiền... Mình sẽ giới thiệu bạn bè mình mua,"mình mới lấy hồi chiều này, ngày 20 tháng 8.. máy rất ok, loa lớn màn hình lớn cái gì cũng lớn hết, giá cũng vừa túi tiền... mình sẽ giới thiệu bạn bè mình mua.",mới hồi chiều 20 8 máy rất ok loa lớn màn_hình lớn gì lớn hết giá túi_tiền giới_thiệu bạn_bè mua,5,1,0
nokia-220-4g,Có thể đổi nút FM không nhỉ Người lớn tuôti sử dụng dễ bấm nhầm nhưng thao tác tắt thì lại rất khó,"có thể đổi nút fm không nhỉ, người lớn tuổi sử dụng dễ bấm nhầm nhưng thao tác tắt thì lại rất khó.",đổi nút fm không nhỉ lớn_tuổi sử_dụng dễ bấm nhầm nhưng thao_tác tắt rất khó,4,1,1
nokia-220-4g,Có thể tắt hoặc đổi nút fm không vậy. Bấm nhầm quên tắt là hết pin,"có thể tắt hoặc đổi nút mà không vậy. bấm nhầm, quên tắt là hết pin.",tắt đổi nút mà không bấm nhầm quên tắt hết pin,3,0,1
nokia-220-4g,"Điện thoại màn hình to, dễ dùng . Pin lâu hết . Nên mua nhé mn","điện thoại màn hình to, dễ dùng . pin lâu hết . nên mua nhé mọi người.",điện_thoại màn_hình to dễ dùng pin lâu hết nên mua,5,1,0
nokia-220-4g,Sản phẩm dùng tốt nhé. Âm thanh rõ ràng. Thiết kế đẹp. Pin ổn. Nên mua.,sản phẩm dùng tốt nhé. âm thanh rõ ràng. thiết kế đẹp. pin ổn. nên mua.,sản_phẩm dùng tốt âm_thanh rõ_ràng thiết_kế đẹp pin ổn nên mua,5,1,0
nokia-220-4g,Điện thoại xài OK lắm ln,điện thoại xài ok lắm luôn.,điện_thoại xài ok lắm,5,1,0
oppo-a3-8gb-128gb,máy lag quá ạ,máy lag quá ạ!,máy lag quá,3,0,1
oppo-a3-8gb-128gb,"Miếng dán màn hình lúc mua điện thoại dán sẵn, hiện tại mình mún dán lại thì giá bao nhiêu v ạ","miếng dán màn hình lúc mua điện thoại dán sẵn, hiện tại mình mún dán lại thì giá bao nhiêu vậy ạ?",miếng dán màn_hình mua điện_thoại dán sẵn mún dán giá bao_nhiêu,5,1,1
oppo-a3-8gb-128gb,"Làm sao để tắt và mở bằng cách nhấn liên tục trên màn hình , máy chỉ có thể nhấn liên tục khi mở","làm sao để tắt và mở bằng cách nhấn liên tục trên màn hình , máy chỉ có thể nhấn liên tục khi mở.",làm_sao tắt mở nhấn liên_tục trên màn_hình máy chỉ nhấn liên_tục mở,4,1,1
oppo-a3-8gb-128gb,"Mua hồi thág 9 Sài tới giờ rất thích sử dụng cơ bản hàng ngày mượt mà tầm giá 5,290 A3 128gb còn pin tạm ổn sạc nhanh rất oke. Sài máy không nóng thích chíp Snopdragon 6s này rồi 5sao.","mua hồi tháng chín sài tới giờ rất thích sử dụng cơ bản hàng ngày mượt mà tầm giá 5,290 a3 128gb còn pin tạm ổn sạc nhanh rất ok. sài máy không nóng thích chíp snopdragon 6s này rồi 5sao.",mua hồi chín xài rất thích sử_dụng cơ_bản hàng mượt_mà tầm giá 5 a3 128gb pin tạm ổn sạc nhanh rất ok xài máy không nóng thích chíp snopdragon 6s 5sao,5,1,0
oppo-a3-8gb-128gb,"Chị mình đang dùng nên chỉ mình mua, máy oppo này màn hình sáng, loa hay lắm","chị mình đang dùng nên chỉ mình mua, máy oppo này màn hình sáng, loa hay lắm.",dùng nên chỉ mua máy oppo màn_hình sáng loa hay lắm,5,1,0
oppo-a3-8gb-128gb,"Máy đẹp, xài ổn và bền","máy đẹp, xài ổn và bền.",máy đẹp xài ổn bền,5,1,0
oppo-a3-8gb-128gb,Mình mua đk 2 tháng giờ muốn đổi sang samsung a16 ko biết bên mình có hỗ trợ không,"mình mua đk hai tháng, giờ muốn đổi sang samsung a16 không biết bên mình có hỗ trợ không?",mua đk hai muốn đổi samsung a16 không hỗ_trợ không,3,1,1
oppo-a3-8gb-128gb,Mình mới mua gần 1tháng có thể đổi lại đc không máy không hỗ trợ được những chức năng mình cần,"mình mới mua gần 1 tháng, có thể đổi lại được không, máy không hỗ trợ được những chức năng mình cần?",mới mua đổi được không máy không hỗ_trợ được chức_năng cần,3,1,1
oppo-a3-8gb-128gb,Mới mua dc 10 ngày giờ đổi lại mất bn % vậy,"mới mua được mười ngày, giờ đổi lại mất bao nhiêu phần trăm vậy?",mới mua được mười đổi mất bao_nhiêu phần_trăm,3,1,1
oppo-a3-8gb-128gb,Mới mua được 2 ngày máy tụt pin nhanh 2 phút sút 1%,"mới mua được hai ngày, máy tụt pin nhanh: hai phút sút 1%.",mới mua được hai máy tụt pin nhanh hai phút sút,3,0,1
oppo-a3-8gb-128gb,"Máy mượt, pin trâu, chụp đẹp. Loa nghe to rõ hay","máy mượt, pin trâu, chụp đẹp. loa nghe to rõ hay.",máy mượt pin trâu chụp đẹp loa to rõ hay,5,1,0
oppo-a38-6gb,Đã dùng được 5 tháng . Sp giá tầm trung . Màu đẹp . Pin sạc nhanh lại dùng được lâu,"đã dùng được năm tháng . sản phẩm giá tầm trung . màu đẹp . pin sạc nhanh , lại dùng được lâu .",dùng được sản_phẩm giá tầm trung màu đẹp pin sạc nhanh dùng được lâu,5,1,0
oppo-a38-6gb,Mượt nói chung ok với tâm giá,"mượt, nói chung ok với tâm giá.",mượt nói_chung ok tâm giá,5,1,0
oppo-a38-6gb,"Đã mua oppo A38 6GB/128GB tại Thế giới di động 11 Thái Hà hôm 07/06/2024, em nhân viên trẻ tư vẫn và hỗ trợ cài đặt rất nhiệt tình, sau hơn 1 tháng sử dụng hôm nay mình mới đánh giá sản phẩm này, điện thoại dùng rất ổn, chạy mượt mà, pin sạc nhanh.","đã mua oppo a38 6gb/128gb tại thế giới di động 11 thái hà hôm 07/06/2024, em nhân viên trẻ tư vẫn và hỗ trợ cài đặt rất nhiệt tình, sau hơn một tháng sử dụng hôm nay mình mới đánh giá sản phẩm này, điện thoại dùng rất ổn, chạy mượt mà, pin sạc nhanh.",mua oppo a38 6gb128gb thế_giới di_động 11 thái hà hôm 76 nhân_viên trẻ tư hỗ_trợ cài_đặt rất nhiệt_tình hơn sử_dụng hôm_nay mới đánh_giá sản_phẩm điện_thoại dùng rất ổn chạy mượt_mà pin sạc nhanh,5,1,0
oppo-a38-6gb,"Mẫu mã đẹp , giá cả phù hợp .","mẫu mã đẹp , giá cả phù hợp .",mẫu_mã đẹp giá_cả phù_hợp,5,1,0
oppo-a38-6gb,máy mới k sử dụng mà sạc vô 1 lúc thỳ hơi bị nóng máy. xin hướng xử lý với ạ,máy mới không sử dụng mà sạc vô một lúc thì hơi bị nóng máy. xin hướng xử lý với ạ?,máy mới không sử_dụng mà sạc vô hơi bị nóng máy hướng xử_lý,3,1,1
oppo-a38-6gb,Sản phẩm rất tốt ạ,sản phẩm rất tốt ạ!,sản_phẩm rất tốt,5,1,0
oppo-a38-6gb,Trải nghiệm sau 1 tháng mọi thứ đều tốt.,trải nghiệm sau một tháng mọi thứ đều tốt.,trải_nghiệm tốt,5,1,0
oppo-a38-6gb,Mới hôm nay . Nên mọi thứ đều OK . Vào app nhanh . Nên mua trong tầm giá,mới hôm nay . nên mọi thứ đều ok . vào app nhanh . nên mua trong tầm giá.,mới hôm_nay nên ok app nhanh nên mua trong tầm giá,5,1,0
oppo-a38-6gb,"Tổng quan dùng tốt nha, nhưng lâu lâu có khi nút bị đơ nhấn mấy lần mới có được","tổng quan dùng tốt nha, nhưng lâu lâu có khi nút bị đơ, nhấn mấy lần mới có được.",tổng_quan dùng tốt nha nhưng nút bị đơ nhấn mấy mới được,5,1,0
oppo-a38-6gb,"Đt pin, sạc rất tốt , OK","điện thoại pin, sạc rất tốt , ok.",điện_thoại pin sạc rất tốt ok,5,1,0
oppo-a38-6gb,Ok,ok!,ok,5,1,0
oppo-a38-6gb,Rất tốt,rất tốt.,rất tốt,5,1,0
oppo-a38-6gb,Sản phẩm tốt phù hợp giá thành,"sản phẩm tốt, phù hợp, giá thành.",sản_phẩm tốt phù_hợp giá_thành,4,1,0
oppo-a38-6gb,Rất tốt. Phục vụ chu đáo,rất tốt. phục vụ chu đáo.,rất tốt phục_vụ chu_đáo,5,1,0
oppo-a38-6gb,"Sản phẩm mình bỏ tiền ra mua mới mà lại không được khui seal, nhân viên bảo đây là qui định công ty bắt buộc phải khui seal toàn bộ hết rồi mới bán cho khách.Cảm thấy không hài lòng, hụt hẫng.","sản phẩm mình bỏ tiền ra mua mới mà lại không được khui seal, nhân viên bảo đây là qui định công ty bắt buộc phải khui seal toàn bộ hết rồi mới bán cho khách.cảm thấy không hài lòng, hụt hẫng.",sản_phẩm bỏ tiền mua mới mà_lại không được khui seal nhân_viên bảo qui_định công_ty bắt_buộc phải khui seal toàn_bộ hết mới bán kháchcảm thấy không hài_lòng hụt_hẫng,4,0,0
oppo-a3x-4gb-64gb,"không biết là máy mình có lỗi không chứ để thông số kĩ thuật là 5100mah mà mình dùng 85% pin từ tầm 4 tiếng là cạn r ạ Dùng vẫn oke vừa tầm giá , mình không hay chơi game nên không đánh giá được máy này khi chơi game có oke không . Nhưng khi dụng bth thì vẫn mượt","không biết là máy mình có lỗi không chứ để thông số kĩ thuật là 5100mah mà mình dùng 85% pin từ tầm bốn tiếng là cạn rồi ạ, dùng vẫn ok vừa tầm giá , mình không hay chơi game nên không đánh giá được máy này khi chơi game có ok không . nhưng khi dụng bình thường thì vẫn mượt !",không máy lỗi không chứ thông_số kĩ_thuật 5100mah mà dùng 85 phần_trăm pin tầm bốn tiếng cạn dùng ok tầm giá không hay chơi game nên không đánh_giá được máy chơi game ok không nhưng dụng bình_thường mượt,4,1,0
oppo-a3x-4gb-64gb,"mua được 2 ngày cảm giác hiện tại ổn,,lâu lâu vẫn bị đơ tí ko sao,kể ra có kết nối NFC và ứng dụng quay màn hình thì ngon","mua được hai ngày cảm giác hiện tại ổn,, lâu lâu vẫn bị đơ tí không sao, kể ra có kết nối nfc và ứng dụng quay màn hình thì ngon.",mua được hai cảm_giác ổn bị đơ tí không sao kể_ra kết_nối NFC ứng_dụng màn_hình ngon,4,1,0
