product_id,comment,comment_clean,rating,label
mobell-m239,sử dụng tốt rất ok,tốt ok,5,positive
mobell-m239,rất tốt,tốt,5,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,ok,ok,5,positive
mobell-m239,mua lại máy đã qua sử dụng nói chung pin cũng ổn nhiều người đánh giá nói nhanh hết pin mặc dù không nghe gọi gì nhiều theo mình nghĩ chắc là có chiếc nhanh hết pin có chiếc không cũng theo cách sạc điện thoại nữa đánh giá chung thì máy loa to nghe gọi rõ phím bấm nhẹ tuy nhiên máy chỉ có thể chụp ảnh và xem ảnh nghe nhạc chứ không xem được video và quay phim như thông số trên website của đmx đề cập một điều bất tiện ở chiếc điện thoại này là mỗi lần muốn xem nhật ký cuộc gọi đến hoặc cuộc gọi nhỡ thì phải vào phần cài đặt rồi chọn nhật ký cuộc gọi mới có thể xem về phần kết nối thì máy kết nối bluetooth với tai nghe nhanh âm thanh rõ không bị giật hay mất tiếng cám ơn đmx,mua máy pin ổn nhanh hết pin mặc không gọi nhanh hết pin không sạc điện_thoại máy loa to gọi phím bấm nhẹ nhiên máy thể chụp ảnh ảnh nhạc không video phim thông_số website đmx đề_cập bất_tiện điện_thoại nhật_ký cuộc_gọi cuộc_gọi nhỡ_thì cài_đặt nhật_ký cuộc_gọi mới thể kết_nối máy kết_nối bluetooth tai nhanh âm_thanh không giật tiếng cám_ơn đmx,3,negative
mobell-m239,ok,ok,5,positive
mobell-m239,ok chuông to,ok chuông to,5,positive
mobell-m239,tốt,tốt,4,positive
mobell-m239,điện thoại giá rẻ chất lượng tốt,điện_thoại giá rẻ chất_lượng tốt,5,positive
mobell-m239,điện thoại dùng ok,điện_thoại ok,4,positive
mobell-m239,tốt,tốt,4,positive
mobell-m239,cho mình hỏi có thu cũ loại này không mình mua gần tháng,thu cũ không mua,5,positive
mobell-m239,ok,ok,5,positive
mobell-m239,nghe rõ chữ to,chữ to,5,positive
mobell-m239,sử dụng tốt rất ok,tốt ok,5,positive
mobell-m239,rất tốt,tốt,5,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,ok,ok,5,positive
mobell-m239,mua lại máy đã qua sử dụng nói chung pin cũng ổn nhiều người đánh giá nói nhanh hết pin mặc dù không nghe gọi gì nhiều theo mình nghĩ chắc là có chiếc nhanh hết pin có chiếc không cũng theo cách sạc điện thoại nữa đánh giá chung thì máy loa to nghe gọi rõ phím bấm nhẹ tuy nhiên máy chỉ có thể chụp ảnh và xem ảnh nghe nhạc chứ không xem được video và quay phim như thông số trên website của đmx đề cập một điều bất tiện ở chiếc điện thoại này là mỗi lần muốn xem nhật ký cuộc gọi đến hoặc cuộc gọi nhỡ thì phải vào phần cài đặt rồi chọn nhật ký cuộc gọi mới có thể xem về phần kết nối thì máy kết nối bluetooth với tai nghe nhanh âm thanh rõ không bị giật hay mất tiếng cám ơn đmx,mua máy pin ổn nhanh hết pin mặc không gọi nhanh hết pin không sạc điện_thoại máy loa to gọi phím bấm nhẹ nhiên máy thể chụp ảnh ảnh nhạc không video phim thông_số website đmx đề_cập bất_tiện điện_thoại nhật_ký cuộc_gọi cuộc_gọi nhỡ_thì cài_đặt nhật_ký cuộc_gọi mới thể kết_nối máy kết_nối bluetooth tai nhanh âm_thanh không giật tiếng cám_ơn đmx,3,negative
mobell-m239,ok,ok,5,positive
mobell-m239,điện thoại xài tốt anh giao hàng nhiệt tình vui vẻ,điện_thoại xài tốt giao hàng nhiệt_tình vui_vẻ,5,positive
mobell-m239,rất tốt,tốt,5,positive
mobell-m239,pin nhanh hết không dùng cũng bị tụt pin nhanh,pin nhanh hết không tụt pin nhanh,3,negative
mobell-m239,ok cùi bắp sài khá tốt,ok cùi bắp sài khá tốt,5,positive
mobell-m239,ok koko koko ok và ok,ok koko koko ok ok,5,positive
mobell-m239,sản phẩm sử dụng ok,sản_phẩm ok,4,positive
mobell-m239,bình thường,bình_thường,3,negative
mobell-m239,máy dùng ổn với tính năng,máy ổn tính_năng,5,positive
mobell-m239,điện thoại rất tốt,điện_thoại tốt,5,positive
mobell-m239,bình thường,bình_thường,3,negative
mobell-m239,sản phẩm tốt,sản_phẩm tốt,5,positive
mobell-m239,hết pin quá nhanh,hết pin nhanh,3,negative
mobell-m239,sản phẩm rẻ đẹp bền nhân viên nhiệt tình thân thiện,sản_phẩm rẻ đẹp bền nhân_viên nhiệt_tình thân_thiện,5,positive
mobell-m239,máy xài tốt gói bảo hành dài ngày được giảm giá nhân viên thân thiện,máy xài tốt gói bảo hành giảm giá nhân_viên thân_thiện,4,positive
mobell-m239,ok,ok,5,positive
mobell-m239,máy nghe nói to rõ ràng cảm ơn shop nhé,máy to rõ_ràng shop,4,positive
mobell-m239,cái này pin hết nhanh tôi muốn đổi cái khác được không,pin hết nhanh đổi không,3,negative
mobell-m239,nhân viên nhiệt tình vui vẻ,nhân_viên nhiệt_tình vui_vẻ,5,positive
mobell-m239,nhân viên rất nhiệt tình giao máy hướng dẫn lắp đặt rất chi tiết,nhân_viên nhiệt_tình giao máy hướng_dẫn lắp_đặt chi_tiết,5,positive
mobell-m239,nhanh hết pin dù không sử dụng,nhanh hết pin không,3,negative
mobell-m239,máy tạm ổn loa không to không nhỏ bàn phím thì hơi kém dùng lâu dễ bị liệt giá 390k thì tạm chấp nhận được các bạn nhân viên thế giới di động hùng vương long khánh rất nhiệt tình,máy tạm ổn loa không to không nhỏ bàn_phím hơi kém dễ liệt giá tạm chấp_nhận nhân_viên thế_giới di_động hùng vương long khánh nhiệt_tình,3,negative
mobell-m239,tốt,tốt,5,positive
mobell-m239,mua cho người lớn dùng mà bất cập ghê pin yếu được cái bàn phím lớn giá này nên thôi chấp nhận cho sao,mua người_lớn bất_cập ghê pin yếu bàn_phím giá chấp_nhận,3,negative
mobell-m239,xịn,xịn,5,positive
mobell-m239,sản phẩm tốt,sản_phẩm tốt,5,positive
mobell-m239,ok tốt tốt,ok tốt tốt,5,positive
mobell-m239,ok,ok,4,positive
mobell-m239,rất tốt,tốt,5,positive
mobell-m239,sản phẩm tốt,sản_phẩm tốt,5,positive
mobell-m239,loa to pin ổn,loa to pin ổn,4,positive
mobell-m239,san phan tot so voi tam gia,san phan tot_so voi tam_gia,5,positive
mobell-m239,ok,ok,4,positive
mobell-m239,ok,ok,3,negative
mobell-m239,cho mình hỏi cách tắt chế độ 4g đang hiển thị trên màn hình,tắt chế_độ 4g hiển_thị màn_hình,3,negative
mobell-m239,tot,tot,5,positive
mobell-m239,sản phẩm ok,sản_phẩm ok,5,positive
mobell-m239,máy sử dụng rất tốt,máy tốt,5,positive
mobell-m239,tôi không xài tới điện thoại nhưng vẫn mau hết pin chỉ được một ngày so với những hãng khác thì chiếc máy này còn kém xa lắm,không xài điện_thoại mau hết pin hãng máy kém lắm,3,negative
mobell-m239,tốt,tốt,5,positive
mobell-m239,loa to to pin trâu xài ngày,loa to_to pin trâu xài,5,positive
mobell-m239,nghe gọi tốt,gọi tốt,4,positive
mobell-m239,loa to,loa to,4,positive
mobell-m239,pin nhanh hết,pin nhanh hết,3,negative
mobell-m239,sản phẩm tốt điểm,sản_phẩm tốt điểm,5,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,good,good,5,positive
mobell-m239,tốt,tốt,5,positive
mobell-m239,ok,ok,4,positive
mobell-m239,máy dùng tốt,máy tốt,5,positive
mobell-m331,điện thoại báo cuộc pin nhưng chưa chắc đã đầy mọi người phải vào cài đặt cài đặt điện thoại quản lý nguồn mới thấy được pin được bao nhiêu rồi,điện_thoại báo pin cài_đặt cài_đặt điện_thoại quản_lý mới pin bao nhiêu,4,positive
mobell-m331,mình thấy điện thoại xài ổn đáp ứng tiêu chí cơ bản là nghe gọi nghe mọi người nói ngày hết pin có thể do mọi người chưa tắt gprs và kết nối bluetooth đi nên hao pin mình xài ngày mới phải sạc lại,điện_thoại xài ổn đáp_ứng tiêu_chí cơ_bản gọi hết pin thể tắt gprs kết_nối bluetooth đi hao pin xài mới sạc,4,positive
mobell-m331,cho mình hỏi là mình muốn đối qua hãng khác trong vòng chưa tới tháng đầu thì mất bao nhiêu phần trăm cước phí ạ,đối hãng vòng đầu bao nhiêu phần_trăm cước_phí,3,negative
mobell-m331,con này pin rất kém mới mua được hơn chục ngày dùng pin nhanh hết thật,pin kém mới mua chục pin nhanh hết,3,negative
mobell-m331,mình muốn đặt hàng thì thế nào,hàng,4,positive
mobell-m331,sản phẩm xài tốt nghe rõ,sản_phẩm xài tốt,5,positive
mobell-m331,sắp tới tháng này bị cắt sóng 2g thì có dùng được máy này không ạ,cắt sóng 2 g máy không,5,positive
mobell-m331,màn hình đẹp chữ to rõ,màn_hình đẹp chữ to,5,positive
mobell-m331,hôm nay tôi vừa mua chiếc màu đỏ cài nhạc mp3 vào máy nghe rất hay loa to rõ gọi nghe cũng tốt sóng khoẻ máy cũng xem được phim nhưng chỉ có định dạng 3g thôi,hôm_nay mua màu_đỏ cài nhạc mp3 máy loa to gọi tốt sóng khoẻ máy phim định_dạng 3g,5,positive
mobell-m331,ok,ok,5,positive
