product_id,comment,comment_clean,rating
oppo-a58-4g,máy mượt màng hình to loa to pin cũng ok lắm wifi 4g tất cả đều ok hết nhân viên tư vấn nhiệt tình,máy mượt màng hình to loa to pin ok lắm wifi 4g ok hết nhân_viên tư_vấn nhiệt_tình,5
oppo-a58-4g,cho mình hỏi tắt nguồn điện thoại ở đâu vậy máy màu không thật cho lắm,tắt điện_thoại máy màu không lắm,3
oppo-a58-4g,bắt wifi chậm cảm ứng màn hình tệ double tap để sáng màn hình mà phải làm lần mới sáng bàn phím nhắn tin bị lag đang bấm chữ cứ bị đơ hoặc mất khung bàn phím luôn không biết có nên ra tiệm để đổi máy khác không vì nhà mình xa,bắt wifi chậm cảm_ứng màn_hình tệ double tap màn_hình mới bàn_phím nhắn_tin lag bấm chữ đơ khung bàn_phím không tiệm đổi máy không,3
oppo-a58-4g,rất ok,ok,5
oppo-a58-4g,mua sử dụng được ngày pim mà mau hết pin quá mình không sử dụng liên tục mà chưa hết ngày đã hết pin,mua pim mau hết pin không liên_tục hết hết pin,3
oppo-a58-4g,điện thoại sài nhanh hết pin quá còn lại mọi thứ đều ổn,điện_thoại sài nhanh hết pin ổn,3
oppo-a58-4g,sản phẩm tốt hơn mong đợi rất mượt mà camera đẹp,sản_phẩm tốt mong_đợi mượt_mà camera đẹp,5
oppo-a58-4g,điện đẹp sài ok lắm mà có cái nó màu hết pin quá đi ạ không biết có bị gì hôn hay là điện thoại nó vậy mới góp chưa được tuần ạ,điện đẹp sài ok lắm màu hết pin đi không hôn điện_thoại mới góp tuần,4
oppo-a58-4g,mình mới mua proyo a58 này hồi chiều mà giờ muốn đổi lại proyo a36 cùng giá ấy vậy có đổi được không ạ,mới mua proyo a58 hồi chiều đổi proyo a36 giá đổi không,4
oppo-a58-4g,sạc 33w mà từ đến 1h mới đầy nói nhân viên đến thì quản lý bảo do nhiều ứng dụng chạy ngầm trong khi đó những dòng khác chạy ngầm sạc vẫn nhanh vào mấy ứng dụng mua hàng mà chậm hay loa to nhưng dễ bám bụi chả biết sao vệ sinh,sạc 33 w 1 h mới nhân_viên quản_lý bảo ứng_dụng chạy ngầm dòng chạy ngầm sạc nhanh mấy ứng_dụng mua hàng chậm loa to dễ bám bụi chả vệ_sinh,3
oppo-a58-4g,máy sài ổn pin trâu dùng cả ngày không hết mới mua có ngày mà hôm nay thấy giảm giá nữa rồi tiếc quá,máy sài ổn pin trâu không hết mới mua hôm_nay giảm giá tiếc,5
oppo-a58-4g,mới mua khoản tuần mà vào facebook lag quá rồi sao,mới mua khoản tuần lag,4
oppo-a58-4g,tốt,tốt,5
oppo-a58-4g,máy sai muot ma pin cam rat ok so với gia tien nhan vien tu van nhiet tinh,máy sai muot_ma pin cam rat ok gia_tien nhan_vien tu_van nhiet_tinh,5
oppo-a58-4g,nhân viên tư vấn vui vẻ nhiệt tình chu đáo rất hài lòng,nhân_viên tư_vấn vui_vẻ nhiệt_tình chu_đáo hài,5
oppo-a58-4g,sao điện thoại tắt màn hình xong mở lên lâu quá vậy,điện_thoại tắt màn_hình xong,5
oppo-a58-4g,điện thoại dùng tốt nhân viên tư vấn vui vẻ nhiệt tình,điện_thoại tốt nhân_viên tư_vấn vui_vẻ nhiệt_tình,5
oppo-a58-4g,điện thoại dùng tốt nhân viên tư vấn vui vẻ nhiệt tình,điện_thoại tốt nhân_viên tư_vấn vui_vẻ nhiệt_tình,5
oppo-a58-4g,nhân viên nhiệt tình năng động,nhân_viên nhiệt_tình năng_động,5
oppo-a58-4g,pin sạc nhanh thích chuông to,pin sạc nhanh chuông to,4
oppo-a58-4g,nokia điện thoại dùng tốt,nokia điện_thoại tốt,5
oppo-a58-4g,nhưng mà chưa biết chỗ nào chụp màn hình lại,chỗ chụp màn_hình,4
oppo-a58-4g,không đóng được tất cả ứng dụng,không đóng ứng_dụng,3
oppo-a58-4g,dạ điện thoại dùng rất tốt,điện_thoại tốt,5
oppo-a58-4g,rất ổn với tầm giá triệu chơi game xem phim đều tốt,ổn tầm giá triệu game phim tốt,5
oppo-a58-4g,điện thoại trải nghiệm tốt âm thanh có công nghệ max phone có công nghệ sạc nhanh dùng pin cả ngày không hết,điện_thoại trải_nghiệm tốt âm_thanh công_nghệ max phone công_nghệ sạc nhanh pin không hết,5
oppo-a58-4g,âm thanh hình ảnh chất lượng rất hài lòng,âm_thanh hình_ảnh chất_lượng hài,4
oppo-a58-4g,điện thoại sai nút pin trâu,điện_thoại sai nút pin trâu,5
oppo-a60-128gb,em sử dụng chưa được tháng bên cửa hàng thu lại mất đúng không ạ,cửa_hàng thu không,4
oppo-a60-128gb,mới mua hôm mùng tết mà vô đăng hình không được ra thế giới di động đã mua hỏi thì nhân viên và quản lý không giải quyết được quản lý đua máy cho nhân viên của oppo giải quyết cho mình cũng không được mà còn nói chuyện với thái độ kiểu trong khi vẫn đang còn thời hạn đổi trả trong ngày nhưng thái độ thấy ghét xa nên mình lấy lại điện thoại bỏ về luôn,mới mua hôm mùng tết vô đăng hình không thế_giới di_động mua nhân_viên quản_lý không giải_quyết quản_lý đua máy nhân_viên oppo giải_quyết không nói_chuyện thái_độ kiểu thời_hạn đổi trả thái_độ ghét điện_thoại,3
oppo-a60-128gb,điện thoại không có chức năng lưu số trên sim hay sao mà chỉ lưu được trên gmail bỏ sim qua điện thoại khác thì không có số vừa lưu trên điện thoại này,điện_thoại không chức_năng lưu sim lưu gmail sim điện_thoại không lưu điện_thoại,3
oppo-a60-128gb,lướt tiktok hay bị lag,lướt tiktok lag,3
oppo-a60-128gb,sao camera sau chụp cảnh nhìn cứ ảo ảo không thực lắm ạ,camera chụp cảnh ảo ảo không thực lắm,3
oppo-a60-128gb,kháng nước tệ,kháng tệ,3
oppo-a60-128gb,pin xuống khá nhanh,pin xuống khá nhanh,3
oppo-a60-128gb,không có nfc hướng dẫn mở nfc ạ,không NFC hướng_dẫn NFC,5
oppo-a60-128gb,máy chụp hình rất đẹp xem youtube rõ nét,máy chụp hình đẹp nét,5
oppo-a60-128gb,máy này có nfc không add min thanks,máy NFC không add min thanks,5
oppo-a60-128gb,rớt mấy lần mà vẫn không bị gì máy bền thật đúng như quảng cáo,rớt mấy không máy bền quảng_cáo,5
oppo-a60-128gb,mua cho con học online bé xài rất thích còn có chống nước nữa,mua học online bé xài chống,5
oppo-a60-128gb,phân vân giữa màu được nhân viên tư vấn màu đen xài cũng tầm tháng rồi máy vẫn mượt pin trâu lắm,phân_vân màu nhân_viên tư_vấn màu_đen xài tầm máy mượt pin trâu lắm,5
oppo-a60-128gb,tôi thích chiếc máy này nó đẹp và loa to lắm,máy đẹp loa to lắm,5
oppo-a60-128gb,mua tặng mẹ khoảng tháng mẹ mình xài tới nay rất thích màn hình sáng loa lớn ba mình cũng thích chắc sẽ mua thêm máy nữa cho ba,mua tặng mẹ mẹ xài màn_hình loa mua máy,5
oppo-a60-128gb,máy mát và rất mượt pin xài liên tục chắc cũng phải được tiếng mà được cái cắm sạc thấy nhanh đầy pin,máy mát mượt pin xài liên_tục tiếng cắm sạc nhanh pin,5
oppo-a60-128gb,dùng gần nửa năm đi mưa các kiểu mà vẫn bền lắm nên nay mình lên viết đánh giá hàng thế giới di động công nhận xịn xò,nửa đi mưa kiểu bền lắm viết hàng thế_giới di_động công_nhận xịn xò,5
oppo-a60-128gb,dùng hơn tháng rồi vẫn mượt như hồi mới mua cái kháng nước ok mình đi mưa không phải lo lắng hàng chất lượng thật,mượt hồi mới mua kháng ok đi mưa không lo_lắng hàng chất_lượng,5
oppo-a60-128gb,tính mua làm máy phụ mà dùng mượt quá trời pin xài cả ngày sạc lại nhanh rất ổn áp,mua máy phụ mượt trời pin xài sạc nhanh ổn_áp,5
oppo-a60-128gb,mua ở thế giới di động được bạn nhân viên tư vấn nhiệt tình máy bền đẹp loa hay thank,mua thế_giới di_động nhân_viên tư_vấn nhiệt_tình máy bền đẹp loa thank,5
oppo-a60-128gb,dẫn mẹ đi mua được nhân viên tư vấn sản phẩm này xài hơn tháng vẫn mượt như ngày đầu mẹ mình rất thích thanks tgdvđ,mẹ đi mua nhân_viên tư_vấn sản_phẩm xài mượt đầu mẹ thanks tgdvđ,5
oppo-a60-128gb,với tầm giá tiền hơn 5tr thì mình khoái nhất máy này vừa đẹp vừa bền đặc biệt bữa mình lỡ làm rơi xuống nước mà cầm lên xài bình thường ướt mà cảm ứng nhạy ghê điểm không có nhưng,tầm giá tiền khoái máy đẹp bền bữa lỡ rơi xuống cầm xài bình_thường ướt cảm_ứng nhạy ghê điểm không,5
oppo-a60-128gb,máy tầm trung ngon nhất mình từng dùng mượt mà loa lớn pin xài lâu cảm ơn tgđ,máy tầm_trung ngon mượt_mà loa pin xài thế_giới di_động,5
oppo-a60-128gb,điện thoại bền thiệt mình mua tháng nay chạy grab đi mưa mà cảm ứng vẫn mượt hàng tgdđ chất lượng thật,điện_thoại bền thiệt mua chạy grab đi mưa cảm_ứng mượt hàng tgdđ chất_lượng,5
oppo-a60-128gb,qua ok,ok,5
oppo-a60-128gb,tôi mua được ngày mà giờ sim rất hay mất sóng không hiểu tại sao,mua sim sóng không,3
oppo-a60-128gb,mua cho ba xài thấy sạc nhanh đó màn hình sáng loa kép luôn có ai gọi điện ba cũng không bị nhỡ nữa hehe,mua xài sạc nhanh màn_hình loa kép gọi điện không nhỡ hehe,5
oppo-a60-128gb,không có nfc hướng dẫn bật được không,không NFC hướng_dẫn bật không,3
oppo-a60-128gb,rất tốt máy chỉ sử dụng nghe gọi nhắn tin mà không chơi game thì quá tốt camera nét loa cũng ok nói chung là tốt,tốt máy gọi nhắn_tin không game tốt camera nét loa ok tốt,5
oppo-a60-128gb,máy dùng hay so với giá tiền,máy giá tiền,5
oppo-a60-128gb,máy dùng hay so với giá tiền,máy giá tiền,5
oppo-a60-128gb,tôi mua được hơn tháng nhìn chung chỉ sử dụng wifi bút với zalo không có chơi game hiện tại máy ổn định,mua wifi bút zalo không game máy ổn_định,4
oppo-a60-128gb,mua đúng hôm nay là tuần pin nhanh hết thật,mua hôm_nay tuần pin nhanh hết,3
oppo-a60-128gb,cảm giác máy khá mượt camera đẹp sạc nhanh nói chung ok,cảm_giác máy khá mượt camera đẹp sạc nhanh ok,5
oppo-a60-128gb,tôi thích thiết kế của máy photo này,thiết_kế máy photo,5
oppo-a60-128gb,rất đáng trải nghiệm mượt và đẹp,trải_nghiệm mượt đẹp,5
oppo-a60-128gb,mua cho ba mình xài rất ưng cảm ơn tgđ,mua xài ưng thế_giới di_động,5
oppo-a60-128gb,máy đẹp và có kháng nước rất tốt tôi rất thích,máy đẹp kháng tốt,5
oppo-a60-128gb,pin nhanh hết thật đang dùng xài pin trâu mình mới mua a60 được gần nửa tháng,pin nhanh hết xài pin trâu mới mua a60 nửa,3
oppo-a60-128gb,xai rất rất tốt nha cả nhà mình nhé,xai tốt nha,5
oppo-a60-128gb,đã dùng hơn tháng pin trâu không chơi game nên máy mượt tuyệt vời cho dòng trung cấp,pin trâu không game máy mượt tuyệt_vời dòng trung_cấp,5
oppo-a60-128gb,tôi dùng được tháng máy nó bị nhiễu màn hình chán,máy nhiễu màn_hình chán,3
oppo-a60-128gb,sản phẩm dùng tốt giá giao máy nhiệt tình 10đ,sản_phẩm tốt giá giao máy nhiệt_tình tốt,5
oppo-a60-128gb,cám ơn,cám_ơn,4
oppo-a60-128gb,qua tuần sử dụng máy mượt pin trâu,tuần máy mượt pin trâu,5
oppo-reno12-5g-12gb-512gb,mong các bạn hỗ trợ mình mình không tìm thấy ứng dụng al studio trên điện thoại oppo reno 5g,mong không ứng_dụng al studio điện_thoại oppo reno 5 g,5
oppo-reno12-5g-12gb-512gb,vừa hôm trước mua 12tr990 giờ vào xem có hơn 10tr bộ kiểu gì,hôm mua kiểu,3
oppo-reno12-5g-12gb-512gb,em cần thay mặt kính thay ở đâu ạ,thay mặt_kính thay,5
oppo-reno12-5g-12gb-512gb,mới dùng được tháng cảm thấy máy 5g nhưng bắt sóng 5g không được mạnh máy dùng được thời gian thì nóng,mới máy 5 g bắt sóng 5 g không máy thời_gian nóng,3
oppo-reno12-5g-12gb-512gb,điện thoại để không dùng tới cũng hao pin,điện_thoại không hao pin,3
oppo-reno12-5g-12gb-512gb,lướt facebook bị lỗi màn hình,lướt lỗi màn_hình,3
oppo-reno12-5g-12gb-512gb,mới mua mấy hôm trải nghiệm thấy ok mỗi tội bị vô nước ít mà đã liệt cảm ứng hổ không biết đi mưa có bị nữa không,mới mua mấy hôm trải_nghiệm ok tội vô liệt cảm_ứng hổ không đi mưa không,4
oppo-reno12-5g-12gb-512gb,mua dế từ tháng tới nay xài vẫn mượt mà camera đẹp là thứ mình thích nhất ở sản phẩm này thanh thế giới di động,mua dế xài mượt_mà camera đẹp sản_phẩm thế_giới di_động,5
oppo-reno12-5g-12gb-512gb,tôi đã dùng rất ưng ý rất tốt xứng đáng mua,ưng_ý tốt xứng_đáng mua,5
oppo-reno12-5g-12gb-512gb,sao không tìm thấy ứng dụng al studio trên pocket 5g,không ứng_dụng al studio pocket 5 g,4
oppo-reno12-5g-12gb-512gb,camera chụp hình đẹp âm thanh rõ chơi game mượt nhưng miếng cường lực bị tróc rồi hiện tại thì thấy ok nhân viên dẫm ở ngã suối sâu trảng bàng nhiệt tình,camera chụp hình đẹp âm_thanh game mượt miếng cường_lực tróc ok nhân_viên dẫm ngã suối sâu trảng_bàng nhiệt_tình,5
oppo-reno12-5g-12gb-512gb,reno 5g có phát được youtube dưới nền không ạ,reno 5 g phát không,5
oppo-reno12-5g-12gb-512gb,lắp sim thấy 1 sim bắt sóng kém không bằng cả cái oppo a31 được cái chụp hình đẹp thui,lắp sim sim bắt sóng kém không oppo a31 chụp hình đẹp thui,4
oppo-reno12-5g-12gb-512gb,điện thoại dùng rất tốt có nhiều tính năng hay nhất là camera ai chụp hình rất đẹp tích hợp cả remote điều khiển được nhiều thiết bị quá tuyệt vời pin dung lượng lớn sử dụng đươc thời gian dài,điện_thoại tốt tính_năng camera chụp hình đẹp tích_hợp remote điều_khiển thiết_bị tuyệt_vời pin dung_lượng đươc thời_gian,5
oppo-reno12-5g-12gb-512gb,hiện tại hai lòng thời gian mak bền nữa la ok,hai thời_gian mak bền la ok,4
oppo-reno12-5g-12gb-512gb,điện thoại sao khi trải nghiệm thấy mọi thứ rất ok loa nghe hay điện thoại kết nối với tai nghe và loa bluetooth rất nhanh chất âm nghe rất hay không uổng phí khi mua điện thoại này còn về camera thì khỏi chê nhân viên đàm thuận giao thuận an bình dương rất rất nhiệt tình và chu đáo được tặng phiếu mua hàng mua luôn những món rất cần thiết điện thoại chạy mượt ai thích điện thoại kiểu dáng gọn mỏng nhẹ nên mua điện thoại này,điện_thoại trải_nghiệm ok loa điện_thoại kết_nối tai loa bluetooth nhanh chất âm không uổng_phí mua điện_thoại camera chê nhân_viên đàm thuận_giao thuận_an bình_dương nhiệt_tình chu_đáo tặng phiếu mua hàng mua món cần_thiết điện_thoại chạy mượt điện_thoại kiểu_dáng gọn mỏng nhẹ mua điện_thoại,5
